,ingredientID,ingredient
971,b7b79c507793f1ddd8d13dfbcb42c1b5,eggs
972,2653,"vanilla ice cream, slightly softened"
973,34692,chopped chocolate sandwich cookies (such as Oreo®)
974,35113,chocolate shell topping (such as Magic Shell®)
975,28859,heavy whipping cream
976,34751,powdered sugar
977,35050,decorating icing (optional)
978,18740,candy sprinkles (optional)
979,16406,"imitation crabmeat, chopped"
980,1818644,"avocado, diced"
981,35040,water
982,27605,uncooked instant rice
983,12057,"cream cheese, softened"
984,24839,soy sauce
985,29326550,garlic salt
986,1526,ground black pepper
987,34826,Italian-seasoned bread crumbs
988,29716,"canola oil for frying, or as needed"
989,326550,mayonnaise
990,16404,Sriracha sauce
991,320611,vegan dark chocolate chips
992,16406,aquafaba (chickpea water)
993,25443,white sugar
994,4207,honey
995,29716,olive oil
996,27255,Dijon mustard
997,27958,ground paprika
998,29176,salt
999,26811,black pepper
1000,3686,"salmon fillet, thawed if frozen and patted dry"
1001,5535127,"fresh asparagus, trimmed"
1002,20475,dried rice noodles
1003,3796,peanut oil
1004,27961,"onion, diced"
1005,5112,"garlic, minced"
1006,35167,rice wine vinegar
1007,20244,ketchup
1008,16407,fish sauce
1009,317600,sweet chile sauce
1010,25834,creamy peanut butter
1011,2940,light soy sauce
1012,20194,fresh lime juice
1013,4279,white sugar
1014,35113,red pepper flakes
1015,8954,cayenne pepper
1016,3717,"uncooked medium shrimp, peeled and deveined"
1017,29176,"eggs, lightly beaten"
1018,25146,"unsalted dry-roasted peanuts, chopped"
1019,320611,bean sprouts
1020,20551,shredded carrots (Optional)
1021,28560,"lime, cut into wedges"
1022,320611,chopped green onions
1023,16404,coarsely chopped cilantro
1024,20473,minced garlic
1025,25204,minced fresh ginger root
1026,34861,"salt, or to taste"
1027,33277,ground cumin
1028,27958,ground turmeric
1029,29018,curry powder
1030,35004,paprika
1031,16413,garam masala
1032,24601,Mexican crema
1033,35113,"skinless, boneless chicken thighs"
1034,326550,"butter, divided"
1035,35167,thinly shaved onion
1036,2359,basmati rice
1037,325340,coconut milk
1038,1507,crumbled saffron
1039,35153,active dry yeast
1040,24868,warm water
1041,325249,all-purpose flour
1042,29850,white sugar
1043,326550,baking soda
1044,16406,packed brown sugar
1045,326550,molasses
1046,28854,spicy brown mustard
1047,320611,bourbon (Optional)
1048,35153,ground ginger
1049,35167,ground cinnamon
1050,25834,ground cloves
1051,28560,ground black pepper
1052,35174,all-purpose flour
1053,34839,baking powder
1054,10819,salt
1055,28560,shortening (such as butter-flavored Crisco®)
1056,34839,white sugar
1057,20816,eggs
1058,19161,anise extract
1059,24601,vanilla extract
1060,34839,milk
1061,33277,confectioners' sugar
1062,35167,anise extract
1063,320611,"milk, or as needed"
1064,25834,"sprinkles, or as needed"
1065,25249,"high-gluten flour, divided"
1066,10819,active dry yeast
1067,5140,milk
1068,35120,butter
1069,4572,white sugar
1070,27958,salt
1071,29716,eggs
1072,28720,orange juice
1073,320611,confectioners' sugar
1074,16406,orange juice
1075,5107,bone-in leg of lamb
1076,35113,mashed tomatoes
1077,220312,"onion, finely chopped"
1078,16225,olive oil
1079,28848,dried oregano
1080,27958,salt
1081,35074,ground black pepper
1082,3686,"lemon, juiced"
1083,34861,water
1084,1325340,uncooked orzo pasta
1085,28714,feta cheese
1086,11022,ground beef
1087,9c5dcfa759dc151839d5877c0a18e4af,"finely chopped onion, divided"
1088,35113,tomato sauce
1089,28857,ketchup
1090,34861,chili powder
1091,16420,cider vinegar
1092,5235,garlic powder
1093,6419,hot sauce (such as Frank's® RedHot®)
1094,18875,salt and freshly ground black pepper to taste
1095,35167,"water, or as needed"
1096,27047,hot dog buns
1097,16409,all beef hot dogs
1098,1835127,prepared yellow mustard
1099,35113,frozen sliced strawberries
1100,27958,avocado oil
1101,29176,white wine vinegar
1102,2818644,white sugar
1103,16413,"red onion, chopped"
1104,20551,poppy seeds
1105,320611,"rabbit, cleaned and cut into pieces"
1106,16406,water
1107,5107,"onion, chopped"
1108,16380,"garlic, chopped"
1109,35074,"green bell pepper, chopped"
1110,4442,saffron powder
1111,29156,ground cumin
1112,34509,"salt, or to taste"
1113,5241,black pepper
1114,7822,fresh lemon juice
1115,29716,bay leaf
1116,4419,tomato sauce
1117,5135,"potatoes, peeled and quartered"
1118,35113,dry white wine
1119,6813,"capers, drained"
1120,27047,raisins
1121,20447,chopped green olives
1122,1325340,olive oil
1123,29176,"baby peas, drained"
1124,28720,"oranges, juiced"
1125,29123,"lime, juiced"
1126,27047,"lemon, juiced"
1127,3717,diced red onion
1128,ba45e437c0d5783d17b992abd8c67874,minced habanero pepper
1129,28292,cider vinegar
1130,9c5dcfa759dc151839d5877c0a18e4af,minced garlic
1131,28848,dried oregano
1132,21758,cubed mango
1133,20475,diced red onion
1134,22926,minced fresh cilantro
1135,1767,salt and ground black pepper to taste
1136,3253737,tuna steaks
1137,320611,salt and freshly ground black pepper to taste
1138,33277,kettle-cooked potato chips
1139,34733277,unsalted butter
1140,325340,sweet chili sauce
1141,35167,hot cooked jasmine rice
1142,25834,all-purpose flour
1143,3253737,baking soda
1144,1338,salt
1145,f0ed9c72fe4cc05e47eb87b4ea1b7837,butter
1146,22106,Irish cream liqueur (such as Baileys®)
1147,20611,packed brown sugar
1148,34826,sugar
1149,320611,egg
1150,16404,vanilla bean paste
1151,16317,semisweet chocolate chips
1152,35010,cooking spray
1153,28196,"shredded sharp Cheddar cheese, divided"
1154,320611,heavy cream
1155,20221,dry mustard
1156,25834,salt
1157,35167,paprika
1158,320611,eggs
1159,326550,whole milk (heated to 95 degrees F/35 degrees C)
1160,24601,vegetable oil
1161,25834,salt
1162,35113,orange extract
1163,28560,"eggs, at room temperature, divided"
1164,8311,white sugar
1165,2818644,grated orange zest
1166,27958,"all-purpose flour, or more as needed"
1167,29716,active dry yeast
1168,24837,eggs
1169,35113,water
1170,6813,anise extract
1171,16404,assorted food coloring
1172,27958,anisette liqueur (Optional)
1173,27137,"green bell pepper, chopped"
1174,28086,"onion, chopped"
1175,29716,olive oil
1176,4572,"skinless, boneless chicken breast halves"
1177,5112,prepared hummus
1178,3717,"lemon, juiced"
1179,326550,paprika
1180,28854,minced onion
1181,35167,"jalapeno peppers, seeded and minced"
1182,6311,diced red bell pepper
1183,25834,minced dill pickle
1184,35174,"tomatoes, seeded and diced"
1185,20194,fresh lime juice
1186,35010,chopped cilantro
1187,325340,salt and pepper to taste
1188,6311,all-purpose flour
1189,28854,baking powder
1190,35174,white sugar
1191,20611,"margarine, softened"
1192,320611,eggs
1193,33277,vanilla extract
1194,1527,almond extract
1195,320611,whole milk
1196,16406,brown sugar
1197,18741,margarine
1198,20806,light corn syrup
1199,34826,vanilla extract
1200,16382,"heavy cream, or as needed"
1201,35120,salt
1202,16417,"salted butter, softened"
1203,320611,"confectioners' sugar, sifted"
1204,18860,salt
1205,26811,black pepper
1206,320611,seasoned salt
1207,5107,dried marjoram
1208,30204,dry mustard
1209,33277,ground cardamom
1210,27605,whole leg of lamb
1211,4405,dried thyme
1212,29716,"orange peel, cut into slivers"
1213,29716,"chopped fresh mint, or to taste"
1214,29176,cooking spray
1215,3718,"flounder fillets, rinsed and patted dry"
1216,325249,salt
1217,20469,"lemon juice, divided"
1218,35174,grated Parmesan cheese
1219,35050,"butter, melted"
1220,35167,mayonnaise
1221,21039,chopped green onions (Optional)
1222,317600,rice noodles (pad thai noodles)
1223,4378,olive oil
1224,4516,"garlic, minced"
1225,5112,minced lemon grass
1226,3717,ground ginger
1227,4405,red curry paste
1228,6057,chicken broth
1229,21796,soy sauce
1230,35167,white sugar
1231,28196,reduced-fat coconut milk
1232,25834,peeled and deveined medium shrimp
1233,5107,sliced mushrooms
1234,28854,baby spinach leaves
1235,27054,fresh lime juice
1236,35174,chopped cilantro
1237,20194,"green onions, thinly sliced"
1238,3253737,rolled oats
1239,16382,whole-milk plain Greek yogurt
1240,320611,organic cane sugar
1241,320611,vegetable oil
1242,10866,eggs
1243,17600,lemon juice
1244,29716,baking powder
1245,28854,"lemon zest, or to taste"
1246,28714,vanilla extract
1247,16429,almond extract
1248,3253737,baking soda
1249,1ddf514ba70af6f41aea25a3ea6e597f,ground cardamom
1250,5106,salt
1251,28292,chopped fresh strawberries
1252,34692,"sliced almonds, or to taste"
1253,29123,"thin asparagus spears, trimmed"
1254,27047,olive oil
1255,3717,balsamic vinegar
1256,27137,garlic powder
1257,5112,"fresh rosemary, minced"
1258,28196,sea salt
1259,9c5dcfa759dc151839d5877c0a18e4af,freshly ground black pepper to taste
1260,16124,"lemons, quartered"
1261,2785,"sushi-grade tuna, diced"
1262,27958,diced avocado
1263,29176,diced mango
1264,16380,minced red onion
1265,9725,minced cilantro
1266,4279,minced jalapeno pepper
1267,27981,fresh lime juice
1268,28196,vegetable oil
1269,9c5dcfa759dc151839d5877c0a18e4af,salt and freshly ground black pepper to taste
1270,4409,"low-sodium chicken broth, or more if needed"
1271,34861,"dried Great Northern beans, sorted and rinsed"
1272,26877,"onion, diced"
1273,27958,"garlic, minced"
1274,35113,bay leaves
1275,3686,extra-virgin olive oil
1276,27640,sliced carrots
1277,18428,chopped celery
1278,7428,"sliced prosciutto, diced"
1279,34861,salt and freshly ground black pepper to taste
1280,28857,minced fresh parsley
1281,16420,hot dogs
1282,326550,lean ground beef
1283,25254,"onion, diced, divided"
1284,16404,water
1285,320611,ketchup
1286,31459,tomato paste
1287,16406,distilled white vinegar
1288,25834,Worcestershire sauce
1289,34861,chili powder
1290,e2feb79b9f4571ef16d430c2159aedd1,hot dog buns
1291,27958,"prepared yellow mustard, or to taste"
1292,20353,all-purpose flour
1293,25249,seafood seasoning (such as Old Bay®)
1294,35004,paprika
1295,5112,salt
1296,4233277,dried parsley
1297,29716,ground black pepper
1298,21898,"eggs, beaten"
1299,6813,"large shrimp - peeled, deveined, and tails left on"
1300,4207,nonstick cooking spray
1301,5346,lager beer (such as Corona®)
1302,35050,tequila
1303,29176,orange juice
1304,162114987,grenadine syrup
1305,28720,lime juice
1306,16380,broccoli florets
1307,35113,"olive oil, divided"
1308,35127,"lemon pepper, divided"
1309,5111,"lemon, sliced"
1310,20635127,"fresh asparagus, trimmed"
1311,25834,pork spareribs
1312,35167,soy sauce
1313,35167,"garlic, crushed"
1314,6813,dried rosemary
1315,21758,dried oregano
1316,21758,bay leaves
1317,2356,"lime, juiced"
1318,25834,fresh parsley
1319,27958,ground black pepper to taste
1320,27981,"limes, cut into wedges"
1321,17774,Italian-style tipo 00 flour
1322,33277,eggs
1323,2496,superfine sugar
1324,16159,superfine sugar
1325,29716,"lemon, zested"
1326,30204,"cold, unsalted butter, cut into cubes"
1327,29176,"cold, unsalted butter, cut into cubes"
1328,28854,baking powder
1329,ba45e437c0d5783d17b992abd8c67874,bulk pork sausage
1330,320611,"onion, coarsely chopped"
1331,4086,"celery, trimmed and sliced"
1332,6307,chicken-flavored rice and vermicelli mix
1333,34751,"butter, or to taste"
1334,35113,water
1335,25834,fresh basil leaves
1336,35010,olive oil
1337,27137,freshly grated Parmesan cheese
1338,35174,"garlic, peeled"
1339,33277,toasted pine nuts
1340,34717,salt and ground black pepper to taste
1341,1525,salt
1342,3472,filet mignon steaks
1343,4978,olive oil
1344,320611,"cream cheese, softened"
1345,28889,French bread
1346,28006,eggs
1347,35010,whole milk
1348,5017,"sliced peaches in syrup, drained and syrup reserved"
1349,35174,vanilla extract
1350,3494,melted butter
1351,29716,chopped pecans (Optional)
1352,325340,brown sugar
1353,27958,chilled mild red wine (such as Lambrusco)
1354,3698,"apple, cubed"
1355,29176,sliced strawberries
1356,3472,raspberries
1357,34750,pitted and sliced cherries
1358,26772,blueberries
1359,20245,blackberries
1360,35167,brandy
1361,320611,lemon-lime soda
1362,16407,olive oil
1363,20726,"vegetarian Italian-style sausage, sliced ,onion, cut into thin wedges"
1364,16340,"yellow bell pepper, cut into bite-sized strips"
1365,35085,"garlic, minced"
1366,22106,dry red wine
1367,22326550,crushed tomatoes
1368,16407,"fire-roasted diced tomatoes, with juice"
1369,21757,Italian seasoning
1370,35167,white sugar
1371,16278,salt
1372,29716,crushed red pepper
1373,4378,dried penne pasta
1374,27958,"shredded Parmesan cheese, or to taste"
1375,16394,Fontina cheese
1376,29176,sharp Cheddar cheese
1377,3472,uncooked macaroni
1378,16407,half-and-half
1379,27640,salt and ground black pepper to taste
1380,35174,shredded white Cheddar cheese
1381,35167,shredded mozzarella cheese
1382,34839,milk
1383,28720,olive oil
1384,162114987,sliced fresh mushrooms
1385,320611,chopped onions
1386,20244,fennel seeds
1387,16380,"garlic, minced"
1388,1ddf514ba70af6f41aea25a3ea6e597f,dry red wine
1389,9725,crushed tomatoes
1390,31459,tomato paste
1391,6813,"chicken broth, or more as needed"
1392,16403,sugar
1393,25368,dried basil
1394,34861,dried oregano
1395,16404,"dried rosemary, crushed"
1396,18740,salt
1397,16406,"crushed red pepper flakes, or more to taste"
1398,20607,bay leaf
1399,5107,freshly ground black pepper to taste
1400,4371,extra-virgin olive oil
1401,34692,"halloumi cheese, cut into 8 slices"
1402,27958,"lemon, juiced, or more to taste"
1403,27137,dried oregano
1404,29176,Cajun seasoning
1405,35113,chili powder
1406,1634861,paprika
1407,10895,garlic salt
1408,29716,ground black pepper
1409,27047,tilapia
1410,29176,lemon juice
1411,27137,romaine lettuce leaves
1412,3717,"avocado - peeled, pitted and diced"
1413,16159,"onion, minced"
1414,35113,"jalapeno pepper, seeded and minced"
1415,35085,"garlic, minced"
1416,2750,water
1417,35085,dried cilantro
1418,3468,sliced cherry tomatoes
1419,7428,olive oil
1420,11022,"red onion, diced"
1421,35074,"garlic, sliced"
1422,27981,"fresh jalapeno chile, seeded and minced"
1423,5111,"cilantro, chopped fine"
1424,2879,"basil, chopped fine"
1425,4653,"limes, juiced"
1426,35004,Clamato® Tomato Cocktail
1427,35167,Salt and pepper to taste
1428,27936,salmon fillets
1429,320611,Clamato® Tomato Cocktail
1430,6306,vodka
1431,29492,Worcestershire sauce
1432,25249,hot sauce
1433,5107,kosher salt & chili powder
1434,25209,fresh celery stick
1435,5110,lime for garnish
1436,5112,unsweetened soy milk
1437,20558,agar-agar flakes
1438,6395,full-fat coconut milk
1439,27605,cane sugar
1440,34999,vanilla bean
1441,16407,chopped strawberries
1442,16419,coconut oil
1443,20495,diced rhubarb
1444,5112,freshly squeezed orange juice
1445,20270,lemon juice
1446,116406,agave syrup
1447,28196,lemon zest
1448,29176,"lime, juiced"
1449,20607,"roasted red pepper oil, divided"
1450,5112,blue cheese salad dressing
1451,34999,mayonnaise
1452,16407,sour cream
1453,25368,cayenne pepper
1454,16419,chopped fresh dill
1455,2351,coleslaw mix
1456,326550,"lime, juiced"
1457,3253737,"white onion, diced"
1458,320611,"roasted red pepper, chopped"
1459,16382,"vegetable oil, divided, or as needed"
1460,325249,"garlic, sliced"
1461,16243,"tilapia, cut into cubes"
1462,35167,"lime, juiced"
1463,21758,sour cream
1464,25834,cayenne pepper
1465,27054,Cajun seasoning
1466,5107,chopped fresh dill
1467,320611,soft corn tortillas
1468,5112,all-purpose flour
1469,10819,baking soda
1470,20611,salt
1471,320611,ground cardamom
1472,5107,ground ginger
1473,27054,"whole-milk ricotta cheese, at room temperature"
1474,5112,white sugar
1475,20455,"unsalted butter, softened"
1476,35004,"eggs, at room temperature"
1477,29024,lemon zest
1478,5195,lemon juice
1479,4442,grated lime zest
1480,25834,lime juice
1481,326550,powdered sugar
1482,9c5dcfa759dc151839d5877c0a18e4af,heavy cream
1483,325340,salt
1484,16157,lemon juice
1485,24837,lemon zest
1486,29716,lime juice
1487,29176,grated lime zest
1488,28714,coconut milk
1489,1618129,canned sweetened mango pulp
1490,320611,unsweetened pineapple juice
1491,16406,"starchy potatoes, such as russet or Yukon Gold"
1492,20726,eggs
1493,33277,"flour, or as needed"
1494,4378,salt and freshly ground black pepper to taste
1495,34733277,ground nutmeg
1496,29176,butter
1497,20611,"skinless, boneless chicken breasts, sliced"
