,ingredientID,ingredient
973,5012,chopped chocolate sandwich cookies (such as Oreo®)
974,2496,chocolate shell topping (such as Magic Shell®)
975,1654,heavy whipping cream
976,16223,powdered sugar
977,2882,decorating icing (optional)
978,18740,candy sprinkles (optional)
979,16406,"imitation crabmeat, chopped"
980,18111,"avocado, diced"
981,20482,water
982,6294,uncooked instant rice
983,12057,"cream cheese, softened"
984,21172,soy sauce
985,29237,garlic salt
986,1526,ground black pepper
987,1502,Italian-seasoned bread crumbs
988,6307,"canola oil for frying, or as needed"
989,18873,mayonnaise
990,16404,Sriracha sauce
991,16421,vegan dark chocolate chips
992,16406,aquafaba (chickpea water)
993,2750,white sugar
994,4207,honey
995,1728,olive oil
996,6304,Dijon mustard
997,4397,ground paprika
998,4342,salt
999,18868,black pepper
1000,3686,"salmon fillet, thawed if frozen and patted dry"
1001,5597,"fresh asparagus, trimmed"
1002,20475,dried rice noodles
1003,2858,peanut oil
1004,2958,"onion, diced"
1005,5112,"garlic, minced"
1006,1526,rice wine vinegar
1007,20244,ketchup
1008,16407,fish sauce
1009,22005,sweet chile sauce
1010,16317,creamy peanut butter
1011,2940,light soy sauce
1012,20194,fresh lime juice
1013,4279,white sugar
1014,5111,red pepper flakes
1015,4405,cayenne pepper
1016,3717,"uncooked medium shrimp, peeled and deveined"
1017,4342,"eggs, lightly beaten"
1018,4343,"unsalted dry-roasted peanuts, chopped"
1019,16421,bean sprouts
1020,20551,shredded carrots (Optional)
1021,16418,"lime, cut into wedges"
1022,16391,chopped green onions
1023,16404,coarsely chopped cilantro
1024,20473,minced garlic
1025,25204,minced fresh ginger root
1026,6522,"salt, or to taste"
1027,16157,ground cumin
1028,4397,ground turmeric
1029,19258,curry powder
1030,3795,paprika
1031,16413,garam masala
1032,2362,Mexican crema
1033,2496,"skinless, boneless chicken thighs"
1034,1684,"butter, divided"
1035,1526,thinly shaved onion
1036,2359,basmati rice
1037,1525,coconut milk
1038,1507,crumbled saffron
1039,7767,active dry yeast
1040,20205,warm water
1041,16397,all-purpose flour
1042,16386,white sugar
1043,16387,baking soda
1044,16406,packed brown sugar
1045,1684,molasses
1046,2356,spicy brown mustard
1047,16421,bourbon (Optional)
1048,6300,ground ginger
1049,1526,ground cinnamon
1050,16317,ground cloves
1051,20174,ground black pepper
1052,16424,all-purpose flour
1053,16278,baking powder
1054,1527,salt
1055,20174,shortening (such as butter-flavored Crisco®)
1056,16278,white sugar
1057,20816,eggs
1058,19161,anise extract
1059,2362,vanilla extract
1060,16278,milk
1061,16157,confectioners' sugar
1062,1526,anise extract
1063,16421,"milk, or as needed"
1064,16317,"sprinkles, or as needed"
1065,5140,"high-gluten flour, divided"
1066,1527,active dry yeast
1067,5140,milk
1068,2976,butter
1069,4572,white sugar
1070,4397,salt
1071,6307,eggs
1072,16403,orange juice
1073,16421,confectioners' sugar
1074,16406,orange juice
1075,5107,bone-in leg of lamb
1076,2496,mashed tomatoes
1077,19251,"onion, finely chopped"
1078,16225,olive oil
1079,3103,dried oregano
1080,4397,salt
1081,4582,ground black pepper
1082,3686,"lemon, juiced"
1083,16385,water
1084,16422,uncooked orzo pasta
1085,16396,feta cheese
1086,5592,ground beef
1087,9c5dcfa759dc151839d5877c0a18e4af,"finely chopped onion, divided"
1088,2496,tomato sauce
1089,21965,ketchup
1090,5824,chili powder
1091,16420,cider vinegar
1092,5235,garlic powder
1093,6419,hot sauce (such as Frank's® RedHot®)
1094,18875,salt and freshly ground black pepper to taste
1095,1526,"water, or as needed"
1096,20269,hot dog buns
1097,16409,all beef hot dogs
1098,1897,prepared yellow mustard
1099,2496,frozen sliced strawberries
1100,4397,avocado oil
1101,4342,white wine vinegar
1102,4432,white sugar
1103,16413,"red onion, chopped"
1104,20551,poppy seeds
1105,16421,"rabbit, cleaned and cut into pieces"
1106,16406,water
1107,5107,"onion, chopped"
1108,16380,"garlic, chopped"
1109,4582,"green bell pepper, chopped"
1110,4442,saffron powder
1111,3474,ground cumin
1112,16427,"salt, or to taste"
1113,5219,black pepper
1114,7822,fresh lemon juice
1115,6307,bay leaf
1116,4419,tomato sauce
1117,5135,"potatoes, peeled and quartered"
1118,5111,dry white wine
1119,5106,"capers, drained"
1120,20269,raisins
1121,20447,chopped green olives
1122,16422,olive oil
1123,4342,"baby peas, drained"
1124,16403,"oranges, juiced"
1125,5121,"lime, juiced"
1126,20269,"lemon, juiced"
1127,3717,diced red onion
1128,ba45e437c0d5783d17b992abd8c67874,minced habanero pepper
1129,2642,cider vinegar
1130,9c5dcfa759dc151839d5877c0a18e4af,minced garlic
1131,1561,dried oregano
1132,16339,cubed mango
1133,20475,diced red onion
1134,22926,minced fresh cilantro
1135,1767,salt and ground black pepper to taste
1136,2359,tuna steaks
1137,16421,salt and freshly ground black pepper to taste
1138,16157,kettle-cooked potato chips
1139,20225,unsalted butter
1140,1525,sweet chili sauce
1141,1526,hot cooked jasmine rice
1142,16317,all-purpose flour
1143,29094,baking soda
1144,1338,salt
1145,f0ed9c72fe4cc05e47eb87b4ea1b7837,butter
1146,22106,Irish cream liqueur (such as Baileys®)
1147,16258,packed brown sugar
1148,18805,sugar
1149,16421,egg
1150,16404,vanilla bean paste
1151,16317,semisweet chocolate chips
1152,16276,cooking spray
1153,6305,"shredded sharp Cheddar cheese, divided"
1154,16421,heavy cream
1155,20221,dry mustard
1156,16317,salt
1157,1526,paprika
1158,5145,eggs
1159,1684,whole milk (heated to 95 degrees F/35 degrees C)
1160,2362,vegetable oil
1161,16317,salt
1162,2496,orange extract
1163,20174,"eggs, at room temperature, divided"
1164,8311,white sugar
1165,4432,grated orange zest
1166,4397,"all-purpose flour, or more as needed"
1167,6307,active dry yeast
1168,6494,eggs
1169,2899,water
1170,5106,anise extract
1171,16404,assorted food coloring
1172,4397,anisette liqueur (Optional)
1173,3725,"green bell pepper, chopped"
1174,4786,"onion, chopped"
1175,3687,olive oil
1176,4572,"skinless, boneless chicken breast halves"
1177,5112,prepared hummus
1178,3717,"lemon, juiced"
1179,1684,paprika
1180,2356,minced onion
1181,1526,"jalapeno peppers, seeded and minced"
1182,6311,diced red bell pepper
1183,16317,minced dill pickle
1184,16424,"tomatoes, seeded and diced"
1185,19113,fresh lime juice
1186,16276,chopped cilantro
1187,1525,salt and pepper to taste
1188,6311,all-purpose flour
1189,1533,baking powder
1190,16424,white sugar
1191,16258,"margarine, softened"
1192,16421,eggs
1193,16157,vanilla extract
1194,1527,almond extract
1195,16421,whole milk
1196,16406,brown sugar
1197,18741,margarine
1198,16399,light corn syrup
1199,18805,vanilla extract
1200,16382,"heavy cream, or as needed"
1201,2976,salt
1202,16417,"salted butter, softened"
1203,5145,"confectioners' sugar, sifted"
1204,18860,salt
1205,2546,black pepper
1206,16421,seasoned salt
1207,5107,dried marjoram
1208,16238,dry mustard
1209,16157,ground cardamom
1210,6294,whole leg of lamb
1211,4405,dried thyme
1212,1728,"orange peel, cut into slivers"
1213,6307,"chopped fresh mint, or to taste"
1214,4342,cooking spray
1215,3718,"flounder fillets, rinsed and patted dry"
1216,16397,salt
1217,20469,"lemon juice, divided"
1218,16133,grated Parmesan cheese
1219,2882,"butter, melted"
1220,1526,mayonnaise
1221,21039,chopped green onions (Optional)
1222,22005,rice noodles (pad thai noodles)
1223,4378,olive oil
1224,4516,"garlic, minced"
1225,5112,minced lemon grass
1226,3717,ground ginger
1227,4405,red curry paste
1228,6057,chicken broth
1229,21796,soy sauce
1230,18633,white sugar
1231,6305,reduced-fat coconut milk
1232,16317,peeled and deveined medium shrimp
1233,5107,sliced mushrooms
1234,2356,baby spinach leaves
1235,5110,fresh lime juice
1236,16424,chopped cilantro
1237,19113,"green onions, thinly sliced"
1238,2359,rolled oats
1239,16382,whole-milk plain Greek yogurt
1240,16421,organic cane sugar
1241,5233,vegetable oil
1242,10866,eggs
1243,4207,lemon juice
1244,6307,baking powder
1245,18930,"lemon zest, or to taste"
1246,16396,vanilla extract
1247,16429,almond extract
1248,18752,baking soda
1249,1ddf514ba70af6f41aea25a3ea6e597f,ground cardamom
1250,5106,salt
1251,2642,chopped fresh strawberries
1252,5012,"sliced almonds, or to taste"
1253,5121,"thin asparagus spears, trimmed"
1254,20269,olive oil
1255,3717,balsamic vinegar
1256,3725,garlic powder
1257,5112,"fresh rosemary, minced"
1258,6305,sea salt
1259,9c5dcfa759dc151839d5877c0a18e4af,freshly ground black pepper to taste
1260,16124,"lemons, quartered"
1261,2785,"sushi-grade tuna, diced"
1262,4397,diced avocado
1263,4342,diced mango
1264,16380,minced red onion
1265,9725,minced cilantro
1266,4279,minced jalapeno pepper
1267,4292,fresh lime juice
1268,20572,vegetable oil
1269,9c5dcfa759dc151839d5877c0a18e4af,salt and freshly ground black pepper to taste
1270,4409,"low-sodium chicken broth, or more if needed"
1271,5824,"dried Great Northern beans, sorted and rinsed"
1272,4147,"onion, diced"
1273,4397,"garlic, minced"
1274,2496,bay leaves
1275,3686,extra-virgin olive oil
1276,3640,sliced carrots
1277,7842,chopped celery
1278,7428,"sliced prosciutto, diced"
1279,16385,salt and freshly ground black pepper to taste
1280,21965,minced fresh parsley
1281,16420,hot dogs
1282,1684,lean ground beef
1283,20235,"onion, diced, divided"
1284,16404,water
1285,16421,ketchup
1286,16405,tomato paste
1287,16406,distilled white vinegar
1288,16317,Worcestershire sauce
1289,22004,chili powder
1290,e2feb79b9f4571ef16d430c2159aedd1,hot dog buns
1291,3452,"prepared yellow mustard, or to taste"
1292,20314,all-purpose flour
1293,5140,seafood seasoning (such as Old Bay®)
1294,7807,paprika
1295,5112,salt
1296,4252,dried parsley
1297,6307,ground black pepper
1298,18845,"eggs, beaten"
1299,5106,"large shrimp - peeled, deveined, and tails left on"
1300,4207,nonstick cooking spray
1301,5346,lager beer (such as Corona®)
1302,2882,tequila
1303,4342,orange juice
1304,16412,grenadine syrup
1305,16403,lime juice
1306,16380,broccoli florets
1307,5111,"olive oil, divided"
1308,4409,"lemon pepper, divided"
1309,5111,"lemon, sliced"
1310,1686,"fresh asparagus, trimmed"
1311,16317,pork spareribs
1312,1526,soy sauce
1313,1526,"garlic, crushed"
1314,5106,dried rosemary
1315,16339,dried oregano
1316,16339,bay leaves
1317,2356,"lime, juiced"
1318,5861,fresh parsley
1319,4397,ground black pepper to taste
1320,4292,"limes, cut into wedges"
1321,17774,Italian-style tipo 00 flour
1322,16157,eggs
1323,2496,superfine sugar
1324,16159,superfine sugar
1325,6307,"lemon, zested"
1326,16238,"cold, unsalted butter, cut into cubes"
1327,4342,"cold, unsalted butter, cut into cubes"
1328,3814,baking powder
1329,ba45e437c0d5783d17b992abd8c67874,bulk pork sausage
1330,16421,"onion, coarsely chopped"
1331,4086,"celery, trimmed and sliced"
1332,6307,chicken-flavored rice and vermicelli mix
1333,16223,"butter, or to taste"
1334,2073,water
1335,16317,fresh basil leaves
1336,16276,olive oil
1337,5161,freshly grated Parmesan cheese
1338,16424,"garlic, peeled"
1339,16157,toasted pine nuts
1340,3810,salt and ground black pepper to taste
1341,1525,salt
1342,3472,filet mignon steaks
1343,4978,olive oil
1344,5233,"cream cheese, softened"
1345,5222,French bread
1346,5036,eggs
1347,5020,whole milk
1348,5017,"sliced peaches in syrup, drained and syrup reserved"
1349,20190,vanilla extract
1350,3494,melted butter
1351,6307,chopped pecans (Optional)
1352,2866,brown sugar
1353,4397,chilled mild red wine (such as Lambrusco)
1354,3698,"apple, cubed"
1355,4342,sliced strawberries
1356,3472,raspberries
1357,4664,pitted and sliced cherries
1358,26772,blueberries
1359,20245,blackberries
1360,1526,brandy
1361,16421,lemon-lime soda
1362,16407,olive oil
1363,20726,"vegetarian Italian-style sausage, sliced ,onion, cut into thin wedges"
1364,16340,"yellow bell pepper, cut into bite-sized strips"
1365,16226,"garlic, minced"
1366,22106,dry red wine
1367,1701,crushed tomatoes
1368,16255,"fire-roasted diced tomatoes, with juice"
1369,20474,Italian seasoning
1370,16234,white sugar
1371,16278,salt
1372,6307,crushed red pepper
1373,4378,dried penne pasta
1374,4397,"shredded Parmesan cheese, or to taste"
1375,16394,Fontina cheese
1376,4342,sharp Cheddar cheese
1377,3472,uncooked macaroni
1378,4574,half-and-half
1379,3640,salt and ground black pepper to taste
1380,16133,shredded white Cheddar cheese
1381,1526,shredded mozzarella cheese
1382,18681,milk
1383,16403,olive oil
1384,16412,sliced fresh mushrooms
1385,16421,chopped onions
1386,20244,fennel seeds
1387,16380,"garlic, minced"
1388,1ddf514ba70af6f41aea25a3ea6e597f,dry red wine
1389,9725,crushed tomatoes
1390,25328,tomato paste
1391,5106,"chicken broth, or more as needed"
1392,16403,sugar
1393,18723,dried basil
1394,16385,dried oregano
1395,16404,"dried rosemary, crushed"
1396,18740,salt
1397,16406,"crushed red pepper flakes, or more to taste"
1398,20607,bay leaf
1399,5107,freshly ground black pepper to taste
1400,4371,extra-virgin olive oil
1401,5012,"halloumi cheese, cut into 8 slices"
1402,4397,"lemon, juiced, or more to taste"
1403,3725,dried oregano
1404,4342,Cajun seasoning
1405,2496,chili powder
1406,16388,paprika
1407,10895,garlic salt
1408,6307,ground black pepper
1409,20269,tilapia
1410,4342,lemon juice
1411,3725,romaine lettuce leaves
1412,3717,"avocado - peeled, pitted and diced"
1413,16159,"onion, minced"
1414,5111,"jalapeno pepper, seeded and minced"
1415,28955,"garlic, minced"
1416,2750,water
1417,28955,dried cilantro
1418,3468,sliced cherry tomatoes
1419,7428,olive oil
1420,5592,"red onion, diced"
1421,18866,"garlic, sliced"
1422,4292,"fresh jalapeno chile, seeded and minced"
1423,5111,"cilantro, chopped fine"
1424,2879,"basil, chopped fine"
1425,4653,"limes, juiced"
1426,3795,Clamato® Tomato Cocktail
1427,18633,Salt and pepper to taste
1428,20345,salmon fillets
1429,5233,Clamato® Tomato Cocktail
1430,6306,vodka
1431,5225,Worcestershire sauce
1432,5140,hot sauce
1433,5107,kosher salt & chili powder
1434,25209,fresh celery stick
1435,5110,lime for garnish
1436,5112,unsweetened soy milk
1437,20558,agar-agar flakes
1438,6395,full-fat coconut milk
1439,6294,cane sugar
1440,16261,vanilla bean
1441,16407,chopped strawberries
1442,16419,coconut oil
1443,20495,diced rhubarb
1444,5112,freshly squeezed orange juice
1445,20270,lemon juice
1446,12338,agave syrup
1447,6305,lemon zest
1448,4342,"lime, juiced"
1449,20607,"roasted red pepper oil, divided"
1450,5112,blue cheese salad dressing
1451,16261,mayonnaise
1452,16407,sour cream
1453,18723,cayenne pepper
1454,16419,chopped fresh dill
1455,2351,coleslaw mix
1456,1684,"lime, juiced"
1457,2359,"white onion, diced"
1458,16421,"roasted red pepper, chopped"
1459,16382,"vegetable oil, divided, or as needed"
1460,16397,"garlic, sliced"
1461,16243,"tilapia, cut into cubes"
1462,1526,"lime, juiced"
1463,16339,sour cream
1464,16317,cayenne pepper
1465,5110,Cajun seasoning
1466,5107,chopped fresh dill
1467,20455,soft corn tortillas
1468,5112,all-purpose flour
1469,1527,baking soda
1470,16258,salt
1471,16421,ground cardamom
1472,5107,ground ginger
1473,5110,"whole-milk ricotta cheese, at room temperature"
1474,5112,white sugar
1475,20455,"unsalted butter, softened"
1476,3795,"eggs, at room temperature"
1477,29024,lemon zest
1478,5195,lemon juice
1479,4442,grated lime zest
1480,16317,lime juice
1481,1684,powdered sugar
1482,9c5dcfa759dc151839d5877c0a18e4af,heavy cream
1483,16401,salt
1484,16157,lemon juice
1485,6494,lemon zest
1486,6307,lime juice
1487,4342,grated lime zest
1488,16396,coconut milk
1489,16402,canned sweetened mango pulp
1490,16421,unsweetened pineapple juice
1491,16406,"starchy potatoes, such as russet or Yukon Gold"
1492,20726,eggs
1493,16157,"flour, or as needed"
1494,4378,salt and freshly ground black pepper to taste
1495,5267,ground nutmeg
1496,4342,butter
1497,16258,"skinless, boneless chicken breasts, sliced"
1498,16238,olive oil
1499,18060,"garlic, smashed"
1500,5855,garlic powder
1501,16234,onion powder
1502,12390,salt
1503,20245,ground black pepper
1504,6307,penne pasta
1505,6379,butter
1506,4342,sliced fresh mushrooms
1507,4574,"smoked ham, cubed"
1508,2496,"garlic, minced"
1509,16379,heavy cream
1510,16421,"grated Parmesan cheese, or to taste"
1511,1526,sandwich rolls
1512,1684,pepperoni slices
1513,2356,sliced mozzarella cheese
1514,16421,granulated garlic
1515,16242,dried Italian herbs
1516,16339,olive oil
1517,1526,vegetable oil
1518,16317,"garlic, minced"
1519,19113,whole peeled San Marzano tomatoes
1520,20345,hot water
1521,25368,dried basil
1522,5106,salt
1523,6307,white sugar
1524,4397,all-purpose flour
1525,16406,baking powder
1526,16124,salt
1527,16340,"whole milk ricotta cheese, at room temperature"
1528,16157,"unsalted butter, softened"
